Внутренний идентификатор;Снимаем;Реестровый номер с площадки;Название;Дата публикации в системе;Дата окончания;Цена;Валюта;Заказчик;ИНН заказчика;Площадка;Ссылка на тендер;Регион;Документация
71988686106;0;166155;166155 УВЕДОМЛЕНИЕ о проведении открытого запроса предложений на право заключения рамочного договора на техническое обслуживание, текущий ремонт, модернизация и аварийно-восстановительные работы (АВР) оборудования ОПС, АУПТ, АУГПТ на объектах сети радиодоступа ПАО «МТС» на территории Кировской области, Республики Марий Эл, Нижегородской области, Республики Башкортостан, Республики Татарстан, Удмуртской Республики, Чувашской Республики, Самарской области, Оренбургской области, Саратовской области, Ульяновской области, Пензенской области и Республики Мордовия на 2023-2025 год (Торги № 166155);25.10.2022 13:52;08.11.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54149;город Москва;
71988697040;0;3133966;Запрос предложений № 3133966 Предоставление услуг полного освидетельствования (испытания) стеллажных конструкций в Архиве МТС (согласно ГОСТ Р 57831-2017) Предоставление услуг полного освидетельствования (испытания) стеллажных конструкций в Архиве МТС (согласно ГОСТ Р 57831-2017);25.10.2022 14:01;03.11.2022 10:00;-;RUB;"ПАО ""МТС"" 7740000076";7740000076;www.b2b-center.ru;https://www.b2b-center.ru/market/view.html?id=3133966;Московская область;
71988830740;1;COM25102200063;Поставка системы ВКС Polycom;25.10.2022 15:35;04.11.2022 12:00;1 727 325,83;RUB;АКЦИОНЕРНОЕ ОБЩЕСТВО «К-ТЕХНОЛОГИИ» 7713723559;7713723559;com.roseltorg.ru;https://com.roseltorg.ru/#com/procedure/view/procedure/805060;город Москва;
71988854006;1;166024;166024 Уведомление о продлении срока подачи предложений на поставку аккумуляторных батарей (АКБ) емкостью 5-17 Ач для Группы компаний МТС в 2023-2025гг.;25.10.2022 15:53;09.11.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54157;город Москва;
71988893061;0;SBR028-2210250015;Открытый запрос цен на Оказание услуг по техническому обслуживанию и выполнение ремонтно-восстановительных работ электронных кассиров (ТО и РВР ЭК) ПАО «МТС-Банк»;25.10.2022 16:10;03.11.2022 10:00;-;RUB;"ПАО ""МТС-Банк"" 7702045051";7702045051;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/5/0/0/1056118;город Москва;
71988893062;0;SBR028-2210250014;Открытый запрос цен на Оказание услуг по техническому обслуживанию и выполнение ремонтно-восстановительных работ электронных кассиров (ТО и РВР ЭК) ПАО «МТС-Банк»;25.10.2022 16:10;03.11.2022 10:00;-;RUB;"ПАО ""МТС-Банк"" 7702045051";7702045051;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/5/0/0/1056101;город Москва;
71988894312;1;166499;166499 166499 Уведомление о проведении запроса информации на поставку точек доступа г. Хабаровск;25.10.2022 16:13;27.10.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54165;город Москва;
71988894313;1;166500;166500 166500 Уведомление о проведении запроса информации на поставку Сервера, видеокарты г. Санкт-Петербург;25.10.2022 16:13;31.10.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54167;город Москва;
71988950060;1;COM25102200063;COM25102200063 Поставка системы ВКС Polycom;25.10.2022 17:01;07.11.2022 12:00;1 727 325,00;RUB;АКЦИОНЕРНОЕ ОБЩЕСТВО «К-ТЕХНОЛОГИИ» 7713723559;7713723559;www.roseltorg.ru;https://www.roseltorg.ru/procedure/COM25102200063;город Москва;http://www.tenderland.ru/getarch.php?id=71988950060&module=commerce
71988976101;1;166457;166457 Уведомление о проведении открытого запроса предложений (ОЗП) на организацию тимбилдинга Блока по взаимодействию с органами государственной власти ПАО МТС (Торги 166457);25.10.2022 17:13;01.11.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54171;город Москва;
71990239830;1;166347;166347 Торги № 166347: ПО для распознавания текста;26.10.2022 8:17;31.10.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54177;город Москва;
71990239831;1;166089;166089 Торги № 166089: Доставка СМС, уведомлений в соцсетях и электронной почте;26.10.2022 8:17;02.11.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54179;город Москва;
71990398301;1;166536;166536 166536 Уведомление о проведении запроса информации на поставку телефонные адаптеры г. Нягань;26.10.2022 10:12;02.11.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54185;город Москва;
71990440954;1;166540;166540 166540 Уведомление о проведении запроса информации на поставку СКУД г. Санкт-Петербург п. Шушары;26.10.2022 10:52;27.10.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54193;город Москва;
71990520632;1;166496;166496 166496,1 Уведомление о продлении срока проведения запроса информации на поставку модемов, GSM антенн г. Владивосток;26.10.2022 11:52;01.11.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54200;город Москва;
71990530589;1;3134945;Запрос предложений № 3134945 Телефонный адаптер Grandstream Телефонный адаптер Grandstream;26.10.2022 12:01;02.11.2022 16:00;-;RUB;"ПАО ""МТС"" 7740000076";7740000076;www.b2b-center.ru;https://www.b2b-center.ru/market/view.html?id=3134945;Ханты-Мансийский автономный округ - Югра;
71990561577;1;SBR028-2210260013;Выбор поставщика на поставку оборудования Apple в соответствии со Спецификацией;26.10.2022 12:11;28.10.2022 14:00;-;RUB;"АО ""НСПК"" 7706812159";7706812159;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1056688;город Москва;
71990836593;1;2543856;"Лот №1: ОРК и сплиттеры для проекта ""2-й PON""Лот №2: ШКОН 96 LC UPCЛот №3: Устройства для чистки оптических разъемов SC 2.5мм и LC 1,25";26.10.2022 15:42;28.10.2022 12:00;-;RUB;ПАО МГТС 7710016640;7710016640;223.rts-tender.ru;https://223.rts-tender.ru/supplier/auction/Trade/View.aspx?Id=2543856;город Москва;http://www.tenderland.ru/getarch.php?id=71990836593&module=commerce
71991745608;0;SBR028-2210270001;Открытый запрос предложений на приобретение лицензий и услуг по внедрению и технической поддержке системы многофакторной аутентификации пользователей для ПАО «МТС-Банк»;27.10.2022 2:10;03.11.2022 12:00;-;RUB;"ПАО ""МТС-Банк"" 7702045051";7702045051;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1057330;город Москва;
71992203308;1;165921-2;165921-2 Жесткие диски и комплектующие;27.10.2022 7:49;07.11.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54225;город Москва;
71992457497;1;166625;166625 166625 Уведомление о проведении запроса информации на поставку Видеокамеры, коммутатора, HDD г. Иркутск;27.10.2022 10:54;27.10.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54234;город Москва;
71992495495;1;166628;166628 166628 Уведомление о продлении срока проведения запроса информации на поставку Yealink г. Владивосток;27.10.2022 11:14;01.11.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/54238;город Москва;
